kod_chu,DRUH,KOD_LOKAL,POLE,ROK,ID_IND,SKUPINA,NAZEV_LOK,ID_ND_AKCE,ID_ND_LOK,DATUM,CILMON,TYP_IND,KLIC,UROVEN,IND_GRP,JEDNOTKA,LIM_IND,LIM_INDLIST,STAV_IND,HOD_IND
CZ0214017,Myotis myotis,Karlštejn - hrad Císařský palác,6051c,2024,CELKOVE_SUM,Letouni,Karlštejn - hrad Císařský palác,13057185,1003762,2024-07-24,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Karlštejn - hrad Císařský palác,6051c,2024,POP_PRESENCE,Letouni,Karlštejn - hrad Císařský palác,13057185,1003762,2024-07-24,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Karlštejn - hradní studna,6051c,2020,CELKOVE_HODNOCENI,Letouni,Karlštejn - hradní studna,10992775,998538,2020-02-16,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Karlštejn - hradní studna,6051c,2020,CELKOVE_SUM,Letouni,Karlštejn - hradní studna,10992775,998538,2020-02-16,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Karlštejn - hradní studna,6051c,2020,POP_PRESENCE,Letouni,Karlštejn - hradní studna,10992775,998538,2020-02-16,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Korno - Podtraťová jeskyně,6050d,2026,CELKOVE_HODNOCENI,Letouni,Korno - Podtraťová jeskyně,15547125,5496625,2026-01-24,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Korno - Podtraťová jeskyně,6050d,2026,CELKOVE_SUM,Letouni,Korno - Podtraťová jeskyně,15547125,5496625,2026-01-24,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Korno - Podtraťová jeskyně,6050d,2026,POP_PRESENCE,Letouni,Korno - Podtraťová jeskyně,15547125,5496625,2026-01-24,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Kostelík,6050d,2013,CELKOVE_HODNOCENI,Letouni,Kostelík,9371268,5668048,2013-01-27,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Kostelík,6050d,2013,CELKOVE_SUM,Letouni,Kostelík,9371268,5668048,2013-01-27,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Kostelík,6050d,2013,POP_PRESENCE,Letouni,Kostelík,9371268,5668048,2013-01-27,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Kostelík - jeskyně,6050d,2013,CELKOVE_HODNOCENI,Letouni,Kostelík - jeskyně,8902936,5062316,2013-01-27,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Kostelík - jeskyně,6050d,2013,CELKOVE_SUM,Letouni,Kostelík - jeskyně,8902936,5062316,2013-01-27,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Kostelík - jeskyně,6050d,2013,POP_PRESENCE,Letouni,Kostelík - jeskyně,8902936,5062316,2013-01-27,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Kozel,6050b,2015,CELKOVE_HODNOCENI,Letouni,Kozel,"9649206, 9649235",5382366,2015-08-27,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Kozel,6050b,2015,CELKOVE_SUM,Letouni,Kozel,"9649206, 9649235",5382366,2015-08-27,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Kozel,6050b,2015,POP_PRESENCE,Letouni,Kozel,"9649206, 9649235",5382366,2015-08-27,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Kruhová pec v Tomáškově lomu,6050d,2014,CELKOVE_HODNOCENI,Letouni,Kruhová pec v Tomáškově lomu,9371274,5668050,2014-01-25,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Kruhová pec v Tomáškově lomu,6050d,2014,CELKOVE_SUM,Letouni,Kruhová pec v Tomáškově lomu,9371274,5668050,2014-01-25,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Kruhová pec v Tomáškově lomu,6050d,2014,POP_PRESENCE,Letouni,Kruhová pec v Tomáškově lomu,9371274,5668050,2014-01-25,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Krápníková jeskyně v Šanově koutě,6050b,2026,CELKOVE_HODNOCENI,Letouni,Krápníková jeskyně v Šanově koutě,15546216,998605,2026-01-23,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Krápníková jeskyně v Šanově koutě,6050b,2026,CELKOVE_SUM,Letouni,Krápníková jeskyně v Šanově koutě,15546216,998605,2026-01-23,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Krápníková jeskyně v Šanově koutě,6050b,2026,POP_PRESENCE,Letouni,Krápníková jeskyně v Šanově koutě,15546216,998605,2026-01-23,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Loděnice,6050b,2025,CELKOVE_HODNOCENI,Letouni,Loděnice,15620926,5382356,2025-08-05,0,NA,NA,lok,NA,NA,NA,NA,0,špatný
CZ0214017,Myotis myotis,Loděnice,6050b,2025,CELKOVE_SUM,Letouni,Loděnice,15620926,5382356,2025-08-05,0,NA,NA,NA,NA,NA,,,NA,0
CZ0214017,Myotis myotis,Loděnice,6050b,2025,POP_PRESENCE,Letouni,Loděnice,15620926,5382356,2025-08-05,0,val,ano,lok,val,přítomnost druhu,ano,ano,0,ne
CZ0214017,Myotis myotis,Lom Alkazar,"9,""6050b""",2022,CELKOVE_HODNOCENI,Letouni,Lom Alkazar,"12983493, 12983909, 12983912",9945131,2022-03-25,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Lom Alkazar,"9,""6050b""",2022,CELKOVE_SUM,Letouni,Lom Alkazar,"12983493, 12983909, 12983912",9945131,2022-03-25,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Lom Alkazar,"9,""6050b""",2022,POP_PRESENCE,Letouni,Lom Alkazar,"12983493, 12983909, 12983912",9945131,2022-03-25,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Malá Amerika,6051a,2023,CELKOVE_HODNOCENI,Letouni,Malá Amerika,12246778,5901649,2023-03-04,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Malá Amerika,6051a,2023,CELKOVE_SUM,Letouni,Malá Amerika,12246778,5901649,2023-03-04,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Malá Amerika,6051a,2023,POP_PRESENCE,Letouni,Malá Amerika,12246778,5901649,2023-03-04,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Malá Romanovského,6051a,2014,CELKOVE_HODNOCENI,Letouni,Malá Romanovského,9371281,5668052,2014-01-30,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Malá Romanovského,6051a,2014,CELKOVE_SUM,Letouni,Malá Romanovského,9371281,5668052,2014-01-30,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Malá Romanovského,6051a,2014,POP_PRESENCE,Letouni,Malá Romanovského,9371281,5668052,2014-01-30,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Malá Romanovského štola,6051a,2026,CELKOVE_HODNOCENI,Letouni,Malá Romanovského štola,15540581,998545,2026-01-18,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Malá Romanovského štola,6051a,2026,CELKOVE_SUM,Letouni,Malá Romanovského štola,15540581,998545,2026-01-18,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Malá Romanovského štola,6051a,2026,POP_PRESENCE,Letouni,Malá Romanovského štola,15540581,998545,2026-01-18,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Marie,6050d,2014,CELKOVE_HODNOCENI,Letouni,Marie,9371285,5668053,2014-01-28,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Marie,6050d,2014,CELKOVE_SUM,Letouni,Marie,9371285,5668053,2014-01-28,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Marie,6050d,2014,POP_PRESENCE,Letouni,Marie,9371285,5668053,2014-01-28,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Metro,6050b,2014,CELKOVE_HODNOCENI,Letouni,Metro,9371289,5668054,2014-01-27,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Metro,6050b,2014,CELKOVE_SUM,Letouni,Metro,9371289,5668054,2014-01-27,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Metro,6050b,2014,POP_PRESENCE,Letouni,Metro,9371289,5668054,2014-01-27,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Modlitebna – štola,6051a,2015,CELKOVE_HODNOCENI,Letouni,Modlitebna – štola,9545172,5834851,2015-02-04,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Modlitebna – štola,6051a,2015,CELKOVE_SUM,Letouni,Modlitebna – štola,9545172,5834851,2015-02-04,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Modlitebna – štola,6051a,2015,POP_PRESENCE,Letouni,Modlitebna – štola,9545172,5834851,2015-02-04,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,NPR Koda - Kodská jeskyně,6050d,2026,CELKOVE_HODNOCENI,Letouni,NPR Koda - Kodská jeskyně,15546616,1011259,2026-01-24,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,NPR Koda - Kodská jeskyně,6050d,2026,CELKOVE_SUM,Letouni,NPR Koda - Kodská jeskyně,15546616,1011259,2026-01-24,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,NPR Koda - Kodská jeskyně,6050d,2026,POP_PRESENCE,Letouni,NPR Koda - Kodská jeskyně,15546616,1011259,2026-01-24,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Na Jarnici,6051c,2014,CELKOVE_HODNOCENI,Letouni,Na Jarnici,9371294,5668056,2014-01-28,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Na Jarnici,6051c,2014,CELKOVE_SUM,Letouni,Na Jarnici,9371294,5668056,2014-01-28,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Na Jarnici,6051c,2014,POP_PRESENCE,Letouni,Na Jarnici,9371294,5668056,2014-01-28,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Na Jarnici - štola,6051c,2015,CELKOVE_HODNOCENI,Letouni,Na Jarnici - štola,9544996,5062333,2015-02-06,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Na Jarnici - štola,6051c,2015,CELKOVE_SUM,Letouni,Na Jarnici - štola,9544996,5062333,2015-02-06,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Na Jarnici - štola,6051c,2015,POP_PRESENCE,Letouni,Na Jarnici - štola,9544996,5062333,2015-02-06,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Palachova propast,6050b,2014,CELKOVE_HODNOCENI,Letouni,Palachova propast,9371312,5668062,2014-02-01,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Palachova propast,6050b,2014,CELKOVE_SUM,Letouni,Palachova propast,9371312,5668062,2014-02-01,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Palachova propast,6050b,2014,POP_PRESENCE,Letouni,Palachova propast,9371312,5668062,2014-02-01,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Podtraťová jeskyně - Korno,6050d,2025,CELKOVE_HODNOCENI,Letouni,Podtraťová jeskyně - Korno,13455658,10693594,2025-02-01,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Podtraťová jeskyně - Korno,6050d,2025,CELKOVE_SUM,Letouni,Podtraťová jeskyně - Korno,13455658,10693594,2025-02-01,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Podtraťová jeskyně - Korno,6050d,2025,POP_PRESENCE,Letouni,Podtraťová jeskyně - Korno,13455658,10693594,2025-02-01,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,"Poučník, Na Vanovicích, Myší rokle",6050d,2013,CELKOVE_HODNOCENI,Letouni,"Poučník, Na Vanovicích, Myší rokle",9377719,5671575,2013-04-06,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,"Poučník, Na Vanovicích, Myší rokle",6050d,2013,CELKOVE_SUM,Letouni,"Poučník, Na Vanovicích, Myší rokle",9377719,5671575,2013-04-06,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,"Poučník, Na Vanovicích, Myší rokle",6050d,2013,POP_PRESENCE,Letouni,"Poučník, Na Vanovicích, Myší rokle",9377719,5671575,2013-04-06,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Propast Čeřinka,6050b,2015,CELKOVE_HODNOCENI,Letouni,Propast Čeřinka,9544884,5068730,2015-01-31,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Propast Čeřinka,6050b,2015,CELKOVE_SUM,Letouni,Propast Čeřinka,9544884,5068730,2015-01-31,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Propast Čeřinka,6050b,2015,POP_PRESENCE,Letouni,Propast Čeřinka,9544884,5068730,2015-01-31,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Průtahová štola,6050b,2014,CELKOVE_HODNOCENI,Letouni,Průtahová štola,9371325,5668066,2014-02-01,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Průtahová štola,6050b,2014,CELKOVE_SUM,Letouni,Průtahová štola,9371325,5668066,2014-02-01,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Průtahová štola,6050b,2014,POP_PRESENCE,Letouni,Průtahová štola,9371325,5668066,2014-02-01,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Romanovského štola,6051a,2014,CELKOVE_HODNOCENI,Letouni,Romanovského štola,9371329,5668067,2014-01-30,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Romanovského štola,6051a,2014,CELKOVE_SUM,Letouni,Romanovského štola,9371329,5668067,2014-01-30,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Romanovského štola,6051a,2014,POP_PRESENCE,Letouni,Romanovského štola,9371329,5668067,2014-01-30,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Rudolfova jeskyně,6051c,2014,CELKOVE_HODNOCENI,Letouni,Rudolfova jeskyně,9371333,5668068,2014-01-31,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Rudolfova jeskyně,6051c,2014,CELKOVE_SUM,Letouni,Rudolfova jeskyně,9371333,5668068,2014-01-31,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Rudolfova jeskyně,6051c,2014,POP_PRESENCE,Letouni,Rudolfova jeskyně,9371333,5668068,2014-01-31,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Rybízový lom - pravá štola,6050b,2013,CELKOVE_HODNOCENI,Letouni,Rybízový lom - pravá štola,"8902945, 9371338",5062341,2013-01-26,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Rybízový lom - pravá štola,6050b,2013,CELKOVE_SUM,Letouni,Rybízový lom - pravá štola,"8902945, 9371338",5062341,2013-01-26,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Rybízový lom - pravá štola,6050b,2013,POP_PRESENCE,Letouni,Rybízový lom - pravá štola,"8902945, 9371338",5062341,2013-01-26,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Sedmisálová jeskyně,6050b,2014,CELKOVE_HODNOCENI,Letouni,Sedmisálová jeskyně,9371343,5668072,2014-01-27,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Sedmisálová jeskyně,6050b,2014,CELKOVE_SUM,Letouni,Sedmisálová jeskyně,9371343,5668072,2014-01-27,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Sedmisálová jeskyně,6050b,2014,POP_PRESENCE,Letouni,Sedmisálová jeskyně,9371343,5668072,2014-01-27,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Srbsko - lom Alkazar,6050b,2021,CELKOVE_HODNOCENI,Letouni,Srbsko - lom Alkazar,11660961,8180787,2021-08-21,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Srbsko - lom Alkazar,6050b,2021,CELKOVE_SUM,Letouni,Srbsko - lom Alkazar,11660961,8180787,2021-08-21,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Srbsko - lom Alkazar,6050b,2021,POP_PRESENCE,Letouni,Srbsko - lom Alkazar,11660961,8180787,2021-08-21,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Srbsko u Karlštejna,6050d,2020,CELKOVE_HODNOCENI,Letouni,Srbsko u Karlštejna,11257156,7629361,2020-07-19,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Srbsko u Karlštejna,6050d,2020,CELKOVE_SUM,Letouni,Srbsko u Karlštejna,11257156,7629361,2020-07-19,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Srbsko u Karlštejna,6050d,2020,POP_PRESENCE,Letouni,Srbsko u Karlštejna,11257156,7629361,2020-07-19,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Srbsko u Karlštejna - Chlumské jeskyně,6050d,2026,CELKOVE_HODNOCENI,Letouni,Srbsko u Karlštejna - Chlumské jeskyně,15546612,5496630,2026-01-24,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Srbsko u Karlštejna - Chlumské jeskyně,6050d,2026,CELKOVE_SUM,Letouni,Srbsko u Karlštejna - Chlumské jeskyně,15546612,5496630,2026-01-24,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Srbsko u Karlštejna - Chlumské jeskyně,6050d,2026,POP_PRESENCE,Letouni,Srbsko u Karlštejna - Chlumské jeskyně,15546612,5496630,2026-01-24,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Srbské jeskyně,6050d,2017,CELKOVE_HODNOCENI,Letouni,Srbské jeskyně,10087398,5062686,2017-01-29,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Srbské jeskyně,6050d,2017,CELKOVE_SUM,Letouni,Srbské jeskyně,10087398,5062686,2017-01-29,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Srbské jeskyně,6050d,2017,POP_PRESENCE,Letouni,Srbské jeskyně,10087398,5062686,2017-01-29,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Srbské jeskyně a jeskyně Netopýrka,6050d,2017,CELKOVE_HODNOCENI,Letouni,Srbské jeskyně a jeskyně Netopýrka,9806681,998567,2017-01-29,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Srbské jeskyně a jeskyně Netopýrka,6050d,2017,CELKOVE_SUM,Letouni,Srbské jeskyně a jeskyně Netopýrka,9806681,998567,2017-01-29,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Srbské jeskyně a jeskyně Netopýrka,6050d,2017,POP_PRESENCE,Letouni,Srbské jeskyně a jeskyně Netopýrka,9806681,998567,2017-01-29,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Stará Aragonitka,6050b,2026,CELKOVE_HODNOCENI,Letouni,Stará Aragonitka,15555328,998583,2026-01-31,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Stará Aragonitka,6050b,2026,CELKOVE_SUM,Letouni,Stará Aragonitka,15555328,998583,2026-01-31,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Stará Aragonitka,6050b,2026,POP_PRESENCE,Letouni,Stará Aragonitka,15555328,998583,2026-01-31,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Stará aragonitová jeskyně,6050b,2015,CELKOVE_HODNOCENI,Letouni,Stará aragonitová jeskyně,9544878,5062695,2015-01-31,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Stará aragonitová jeskyně,6050b,2015,CELKOVE_SUM,Letouni,Stará aragonitová jeskyně,9544878,5062695,2015-01-31,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Stará aragonitová jeskyně,6050b,2015,POP_PRESENCE,Letouni,Stará aragonitová jeskyně,9544878,5062695,2015-01-31,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Studna - hrad Karlštejn,6051c,2013,CELKOVE_HODNOCENI,Letouni,Studna - hrad Karlštejn,"8902943, 9371347",5062336,2013-02-06,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Studna - hrad Karlštejn,6051c,2013,CELKOVE_SUM,Letouni,Studna - hrad Karlštejn,"8902943, 9371347",5062336,2013-02-06,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Studna - hrad Karlštejn,6051c,2013,POP_PRESENCE,Letouni,Studna - hrad Karlštejn,"8902943, 9371347",5062336,2013-02-06,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Svatý Jan pod Skalou - klášter půda,6050b,2022,CELKOVE_HODNOCENI,Letouni,Svatý Jan pod Skalou - klášter půda,11954535,1003763,2022-07-27,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Svatý Jan pod Skalou - klášter půda,6050b,2022,CELKOVE_SUM,Letouni,Svatý Jan pod Skalou - klášter půda,11954535,1003763,2022-07-27,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Svatý Jan pod Skalou - klášter půda,6050b,2022,POP_PRESENCE,Letouni,Svatý Jan pod Skalou - klášter půda,11954535,1003763,2022-07-27,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Svatý Jan pod Skalou - půda kostela,6050b,2020,CELKOVE_HODNOCENI,Letouni,Svatý Jan pod Skalou - půda kostela,11193269,5466818,2020-07-25,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Svatý Jan pod Skalou - půda kostela,6050b,2020,CELKOVE_SUM,Letouni,Svatý Jan pod Skalou - půda kostela,11193269,5466818,2020-07-25,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Svatý Jan pod Skalou - půda kostela,6050b,2020,POP_PRESENCE,Letouni,Svatý Jan pod Skalou - půda kostela,11193269,5466818,2020-07-25,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Svatý Jan pod skalou - sklepy v klášteře,6050b,2025,CELKOVE_HODNOCENI,Letouni,Svatý Jan pod skalou - sklepy v klášteře,13446503,5517561,2025-01-22,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Svatý Jan pod skalou - sklepy v klášteře,6050b,2025,CELKOVE_SUM,Letouni,Svatý Jan pod skalou - sklepy v klášteře,13446503,5517561,2025-01-22,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Svatý Jan pod skalou - sklepy v klášteře,6050b,2025,POP_PRESENCE,Letouni,Svatý Jan pod skalou - sklepy v klášteře,13446503,5517561,2025-01-22,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Svážná Rešna,6051a,2026,CELKOVE_HODNOCENI,Letouni,Svážná Rešna,15540575,5517399,2026-01-18,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Svážná Rešna,6051a,2026,CELKOVE_SUM,Letouni,Svážná Rešna,15540575,5517399,2026-01-18,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Svážná Rešna,6051a,2026,POP_PRESENCE,Letouni,Svážná Rešna,15540575,5517399,2026-01-18,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Terasová jeskyně,6050b,2012,CELKOVE_HODNOCENI,Letouni,Terasová jeskyně,9371383,5668086,2012-02-01,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Terasová jeskyně,6050b,2012,CELKOVE_SUM,Letouni,Terasová jeskyně,9371383,5668086,2012-02-01,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Terasová jeskyně,6050b,2012,POP_PRESENCE,Letouni,Terasová jeskyně,9371383,5668086,2012-02-01,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Tetínská chodba,6050d,2021,CELKOVE_HODNOCENI,Letouni,Tetínská chodba,11297376,998651,2021-02-01,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Tetínská chodba,6050d,2021,CELKOVE_SUM,Letouni,Tetínská chodba,11297376,998651,2021-02-01,0,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Tetínská chodba,6050d,2021,POP_PRESENCE,Letouni,Tetínská chodba,11297376,998651,2021-02-01,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0214017,Myotis myotis,Tetínská propástka II,6050d,2013,CELKOVE_HODNOCENI,Letouni,Tetínská propástka II,9371391,5668088,2013-01-28,1,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0214017,Myotis myotis,Tetínská propástka II,6050d,2013,CELKOVE_SUM,Letouni,Tetínská propástka II,9371391,5668088,2013-01-28,1,NA,NA,NA,NA,NA,,,NA,1
CZ0214017,Myotis myotis,Tetínská propástka II,6050d,2013,POP_PRESENCE,Letouni,Tetínská propástka II,9371391,5668088,2013-01-28,1,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
