ID_ND_NALEZ,IDX_ND_AKCE,DRUH,CESKE_JME,AUTOR,DATUM_OD,DATUM_DO,IDX_ND_LOK,LOKALITA,KOD_LOKALITY,ZDROJ,POCET,ODHAD,POCITANO,REL_POC,POKRYVN,POZNAMKA,POZN_LOK,POZN_BIO,POZN_TAX,PROJEKT,DAT_SADA,GARANCE,POZN_GAR,VALIDACE,POZN_VAL,VYHLASKA,EVD,REDLIST,STRUKT_POZN,X,Y,PRESNOST,SKUPINA,EVL,PROC_EVL,NEGATIVNI,IDX_ND_LOKALIZACE,MAX_PROC,POLE,DATUM,DEN,MESIC,ROK,kod_chu,nazev_chu,KOD_LOKAL,CILMON,POCITANO_CLEAN,POP_PRESENCE_N,POP_PRESENCE,POP_POCET,POP_RELPOC,POP_POCETSUM_PART,POP_POCETSUM,POP_PLOCHA,POP_REPRO,POP_REPRONUM,POP_POCETNOSTNAL,POP_PASTIPOCET,POP_PLOCHALOV,POP_ABUNDANCENAL,POP_CILJEDNOTKA,POP_KOEFICIENT,vliv1,vliv2,VLV_VLIVY,VLV_VLIVY_NUM,STA_SECCAS,STA_SECMET,STA_PRITOMNOSTROSTLIN,STA_JASANOKOLI,STA_MIKRPROSTLINA,STA_VHSTROMN,STA_VHSTROMK,STA_PERSPEKTIVA,STA_MRTDREVO,STA_TEKVODA,STA_POKRYVNOSTDREVIN,STA_ZAZEMNENI,STA_SKLADREVO,STA_LITVEGET,STA_SIRKALIT,STA_ZASTIN,STA_MAN,STA_LIKVIDACE,STA_STAVVODARYBNIK,STA_STAVVODALITORAL,STA_STAVVODATUNE,STA_STAVVODA,STA_STAVVODAKAT,STA_VYSYCHANI,STA_VODAMANIPULACE,STA_ZTRATABIO,STA_KACHNAPRITOMNOST,STA_RYBY,STA_ZOOPLANKTON,STA_POKRVEGETACE,STA_PRUHLEDNOSTVODA,STA_PRUHLEDNOSTVODAT,STA_UHYNOBOJZIVELNIK,STA_ZASTINENIHLADINA,STA_ZASTINENILITORAL,POP_DELKYJEDINCI,STA_MIGBARPOCET,STA_MIGBARVYS,POP_SCALP,POP_POBYT,POP_PRESENCE_ZIMNI,POP_PRESENCE_LETNI,POP_POCETMIKROLOK,POP_TRENDBRY,POP_ZMENABRY1,POP_ZMENABRY2,POP_PLOCHAPOP,STA_DREVOBRY,STA_STRUKTVEKBRY,STA_STRUKTDRUBRY,POP_POCETLODYH,POP_POCETVITAL,STA_MANPOTREBAVLIV,STA_MANPOTREBA,STA_MANVLIV,STA_POKRYVNOSTINVAZNI,STA_POKRYVNOSTEXPANZNI,STA_POKRSTAR,STA_POKRDREV,STA_POKRDREVNIZ,STA_POKRYVNOSTE2E3,STA_POKRYVNOSTE1,STA_POKRYVNOSTE0,STA_POKRYVNOSTVOLNAPUDA,STA_ZAPOJENICELK,STA_ZAPOJENIKAT,STA_STUPENZACH,STA_HYDRPOMERY,STA_VLHPOM,STA_ZASTINENICELK,SP_POSKOZENI_ROSTLIN,POSKOZENI_ROSTLIN,POSKOZENI_ROSTLIN_KAT,POP_POCETKONCPAST,POP_POCETMIN.x,POP_POCETMAX.x,POP_POCETPRUM,POP_POCETLODYHSUM,POP_POCETPLOD,POP_VITAL,POP_POCETFIN,POP_POSKPOC,POCET_POSKOZENYCH,POCET_POSKOZENYCHSUM,PROCENTO_POSKOZENYCH,POSKOZENI_KAT,POSKOZENI_LODYHKAT,POP_POSKPERC,STA_ZAPOJENIDRN,POP_DELKYJEDINCINUM,POP_DELKYJEDINCIKAT,LIMIT,JEDNOTKA,CELKOVE,POP_POCETSUMLOKAL,POP_POCETMIN.y,POP_POCETMAX.y,POP_POCETNOST,POP_POCETNOSTMAX.x,POP_REPROMAX,STA_VYSYCHMAX,STA_STAVVODAKAT1,STA_STAVVODAKAT2,POP_VITALITA_N_CATS,POP_VITALITA,POP_ABUNDANCE,POP_POCETZIM,POP_POCETZIM1,POP_POCETZIM2,POP_POCETZIM3,POP_POCETZIMREF,POP_VITALZIM,POP_POCETLETS1,POP_POCETLETS2,POP_POCETLET,POP_POCETLET1,POP_POCETLET2,POP_POCETLET3,POP_POCETLETREF,POP_VITALLET,POP_REPROCHI,POP_POCETMAXREF,POP_TREND1,POP_TREND2,POP_TREND,POP_TRENDLM,POP_ABUNDANCEMEAN,POP_POCETNOSTMAX.y,POP_REPROPERIOD3,STA_VYSYCHANIPERIOD3,POP_ABUNDANCEREF,POP_DYN,POP_POCETSTRED,POP_POCETNMIN,POP_POCETNMAX
52612424,11777639,Rhinolophus hipposideros,vrápenec malý,Horáček Daniel,12.06.2021,12.06.2021,9874511,EVL Jičíněves - zámek,CZ0523675,Česká společnost pro ochranu netopýrů (2021) Monitoring letounů.,37,0,samice,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-673528,-1020087,100,Letouni,CZ0523675: Jičíněves - zámek,100,0,9874511,100,5658a,2021-06-12,12,6,2021,CZ0523675,Jičíněves - zámek,EVL Jičíněves - zámek,0,samice,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
52612580,11777764,Rhinolophus hipposideros,vrápenec malý,Horáček Daniel,06.07.2021,06.07.2021,5378076,Hrubá Skála,NA,Česká společnost pro ochranu netopýrů (2021) Monitoring letounů.,171,0,samice,NA,NA,"prostor u výměníku vlivem rekonstrukce hotelové rtecepce zanikl, další vrápenci jsou v nepřístupném prostoru nad klenbou recepce",NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-681389,-999998,50,Letouni,CZ0514113: Podtrosecká údolí,100,0,5378076,100,5457c,2021-07-06,6,7,2021,CZ0514113,Podtrosecká údolí,Hrubá Skála,0,samice,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
49909791,11223502,Rhinolophus hipposideros,vrápenec malý,Horáček Daniel,19.07.2019,19.07.2019,5378076,Hrubá Skála,NA,Česká společnost pro ochranu netopýrů (2019) Monitoring letounů.,10,0,samice,NA,NA,NA,NA,NA,NA,OP MapInv: Monitoring a mapování vybraných druhů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-681389,-999998,50,Letouni,CZ0514113: Podtrosecká údolí,100,0,5378076,100,5457c,2019-07-19,19,7,2019,CZ0514113,Podtrosecká údolí,Hrubá Skála,0,samice,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
54763776,12237904,Rhinolophus hipposideros,vrápenec malý,"Antonín Krása, Lenka Špačková",08.02.2023,08.02.2023,8960577,jeskyně Pustožlebská zazděná,NA,KRÁSA A. (2023) Terénní zápisky - náhodná pozorování.,49,0,jedinci,NA,NA,"v chodbách 37, nahoře 12",NA,NA,NA,Mobilní sběr dat,ND - Databáze BioLog,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-587576,-1142023,50,Letouni,CZ0624130: Moravský kras,100,0,8960577,100,6666a,2023-02-08,8,2,2023,CZ0624130,Moravský kras,jeskyně Pustožlebská zazděná,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
50183108,11290683,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,15.03.2020,15.03.2020,5062000,Jeskyně Cyrilka,297,Česká společnost pro ochranu netopýrů (2020) Monitoring letounů.,158,0,jedinci,NA,NA,NA,NA,NA,NA,OP MapInv: Monitoring a mapování vybraných druhů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-475276,-1140171,50,Letouni,CZ0724089: Beskydy,100,0,5062000,100,6575b,2020-03-15,15,3,2020,CZ0724089,Beskydy,Jeskyně Cyrilka,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
55954270,12494703,Rhinolophus hipposideros,vrápenec malý,Tejrovský Vít,30.01.2022,30.01.2022,5068724,Hasištejn - sklepení hradu,713,Česká společnost pro ochranu netopýrů (2022) Monitoring letounů. Data z letních kolonií a zimovišť.,1,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-819192,-991718,50,Letouni,CZ0420021: Kokrháč - Hasištejn,100,0,5068724,100,5545d,2022-01-30,30,1,2022,CZ0420021,Kokrháč - Hasištejn,Hasištejn - sklepení hradu,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
57615292,12800252,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav#Sedláček Daniel#Čapek Jan#Tučan Vladimír#Bláha Vladimír#Bláhová Anna#Horáček Ivan#Sedláček Jindřich#Bradáč Kryštof#Heřman Petr#Zieglerová Dáša,28.01.2024,28.01.2024,998568,Houmelesí štoly,NA,"Veselý Jaroslav, Sedláček Daniel (2024) Výsledky zimního sčítání netopýrů v CHKO Český kras a okolí.",3,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-765217,-1055738,50,Letouni,CZ0214017: Karlštejn - Koda,100,0,998568,100,6050d,2024-01-28,28,1,2024,CZ0214017,Karlštejn - Koda,Houmelesí štoly,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
58518538,12956927,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,08.02.2023,08.02.2023,5063523,Kalova jeskyně,493,Česká společnost pro ochranu netopýrů (2023) Monitoring letounů. Data z letních kolonií a zimovišť.,144,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-587690,-1143062,50,Letouni,CZ0624130: Moravský kras,100,0,5063523,100,6666a,2023-02-08,8,2,2023,CZ0624130,Moravský kras,Kalova jeskyně,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
54701023,12226808,Rhinolophus hipposideros,vrápenec malý,Růžička Milan,24.01.2023,24.01.2023,9676314,EVL Běstvina - krypta,CZ0533684,Milan Růžička (2023) sčítání netopýrů na zimovištích.,54,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-662578,-1081628,50,Letouni,CZ0533684: Běstvina - krypta,100,0,9676314,100,6159d,2023-01-24,24,1,2023,CZ0533684,Běstvina - krypta,EVL Běstvina - krypta,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
57596522,12795165,Rhinolophus hipposideros,vrápenec malý,Krása Antonín,17.01.2024,17.01.2024,9619872,jeskyně Výpustek,NA,KRÁSA A. (2024) Terénní zápisky - náhodná pozorování.,28,0,jedinci,NA,NA,minule 39,NA,NA,NA,Mobilní sběr dat,ND - Databáze BioLog,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-588698,-1150971,50,Letouni,CZ0624130: Moravský kras,100,0,9619872,100,6766a,2024-01-17,17,1,2024,CZ0624130,Moravský kras,jeskyně Výpustek,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
57239253,12734185,Rhinolophus hipposideros,vrápenec malý,Krása Antonín,11.11.2023,11.11.2023,9544340,"Vavřinec, Silnice bez názvu",NA,KRÁSA A. (2023) Terénní zápisky - náhodná pozorování.,1,0,jedinci,NA,NA,v díře nad vlezem do jeskyně,NA,NA,NA,Mobilní sběr dat,ND - Databáze BioLog,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-588222,-1142310,50,Letouni,CZ0624130: Moravský kras,100,0,9544340,100,6666a,2023-11-11,11,11,2023,CZ0624130,Moravský kras,"Vavřinec, Silnice bez názvu",0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,0,NA,NA,-Inf,0,0,NA,NA,NA,NA,NA
57626862,12803724,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav#Sedláček Daniel#Čapek Jan#Kolek Richard#Heřman Petr#Peltan Petr#Szokalová Jitka,29.01.2024,29.01.2024,998655,Sedmisálová jeskyně,NA,"Veselý Jaroslav, Sedláček Daniel (2024) Výsledky zimního sčítání netopýrů v CHKO Český kras a okolí.",2,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,Nálezová data ochrany přírody,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-767112,-1055059,50,Letouni,CZ0214017: Karlštejn - Koda,100,0,998655,100,6050d,2024-01-29,29,1,2024,CZ0214017,Karlštejn - Koda,Sedmisálová jeskyně,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
52393318,11738723,Rhinolophus hipposideros,vrápenec malý,Slánská Eliška,20.01.2022,20.01.2022,8266230,Cipískova jeskyně,NA,SKÁLOVÁ E. (2022) Terénní zápisky - náhodná pozorování.,8,0,jedinci,NA,NA,NA,NA,NA,NA,Mobilní sběr dat,ND - Databáze BioLog,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-744611,-959493,50,Letouni,CZ0424111: Labské údolí,100,0,8266230,100,5151c,2022-01-20,20,1,2022,CZ0424111,Labské údolí,Cipískova jeskyně,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
63325769,14118945,Rhinolophus hipposideros,vrápenec malý,Weidinger Karel,23.01.2024,23.01.2024,5943320,EVL Jeskyně u Horního Újezda,CZ0533688,Česká společnost pro ochranu netopýrů (2025) Monitoring letounů. Data z letních kolonií a zimovišť - část 1.,577,0,jedinci,NA,NA,NA,NA,NA,NA,Sběr floristických a faunistických nálezů,ČESON: Data z letních kolonií a zimovišť,garantováno - věrohodný záznam,NA,NA,NA,KO,HD II a IV,VU,NA,-618049,-1090309,50,Letouni,CZ0533688: Jeskyně u Horního Újezda,100,0,5943320,100,6163c,2024-01-23,23,1,2024,CZ0533688,Jeskyně u Horního Újezda,EVL Jeskyně u Horního Újezda,0,jedinci,1,ano,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ne,ne,NA,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,ne,ne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,Inf,0,NA,NA,NA,NA,NA,NA,0,NA,NA,-Inf,-Inf,-Inf,-Inf,-Inf,NA,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,0,1,1,2,-0,NA,-Inf,0,0,NA,NA,NA,NA,NA
