ID_ND_NALEZ,IDX_ND_AKCE,DRUH,CESKE_JME,AUTOR,DATUM_OD,DATUM_DO,IDX_ND_LOK,LOKALITA,KOD_LOKALITY,SKUPINA,EVL,PROC_EVL,NEGATIVNI,IDX_ND_LOKALIZACE,MAX_PROC,POLE,DATUM,DEN,MESIC,ROK,kod_chu,nazev_chu,KOD_LOKAL,CILMON,POCITANO_CLEAN,STAV_IND,ID_IND,HOD_IND,TYP_IND,LIM_IND,JEDNOTKA,KLIC,UROVEN,pozn,LIM_INDLIST,IND_GRP
47610296,10730310,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,20.02.2018,20.02.2018,5063518,Koudelkova propast,558,Letouni,CZ0624130: Moravský kras,100,0,5063518,100,6666a,2018-02-20,20,2,2018,CZ0624130,Moravský kras,Koudelkova propast,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
47610300,10730311,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,20.02.2018,20.02.2018,5063519,Erichova jeskyně,145,Letouni,CZ0624130: Moravský kras,100,0,5063519,100,6666a,2018-02-20,20,2,2018,CZ0624130,Moravský kras,Erichova jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
47610300,10730311,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,20.02.2018,20.02.2018,5063519,Erichova jeskyně,145,Letouni,CZ0624130: Moravský kras,100,0,5063519,100,6666a,2018-02-20,20,2,2018,CZ0624130,Moravský kras,Erichova jeskyně,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
47610308,10730313,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,21.02.2018,21.02.2018,5063529,Rudické propadání,1,Letouni,CZ0624130: Moravský kras,100,0,5063529,100,6666c,2018-02-21,21,2,2018,CZ0624130,Moravský kras,Rudické propadání,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
47610308,10730313,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,21.02.2018,21.02.2018,5063529,Rudické propadání,1,Letouni,CZ0624130: Moravský kras,100,0,5063529,100,6666c,2018-02-21,21,2,2018,CZ0624130,Moravský kras,Rudické propadání,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
47610330,10730320,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,24.02.2018,24.02.2018,5062303,Býčí skála,18,Letouni,CZ0624130: Moravský kras,100,0,5062303,100,6666c,2018-02-24,24,2,2018,CZ0624130,Moravský kras,Býčí skála,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
47610330,10730320,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,24.02.2018,24.02.2018,5062303,Býčí skála,18,Letouni,CZ0624130: Moravský kras,100,0,5062303,100,6666c,2018-02-24,24,2,2018,CZ0624130,Moravský kras,Býčí skála,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
47610351,10730322,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,24.02.2018,24.02.2018,5063531,Stará Drátenická jeskyně,12,Letouni,CZ0624130: Moravský kras,100,0,5063531,100,6766a,2018-02-24,24,2,2018,CZ0624130,Moravský kras,Stará Drátenická jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
47610351,10730322,Rhinolophus hipposideros,vrápenec malý,Kovařík Miroslav,24.02.2018,24.02.2018,5063531,Stará Drátenická jeskyně,12,Letouni,CZ0624130: Moravský kras,100,0,5063531,100,6766a,2018-02-24,24,2,2018,CZ0624130,Moravský kras,Stará Drátenická jeskyně,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
47610358,10730323,Rhinolophus hipposideros,vrápenec malý,Káňa Vlastislav,24.02.2018,24.02.2018,5063532,Mariánská jeskyně,13,Letouni,CZ0624130: Moravský kras,100,0,5063532,100,6766a,2018-02-24,24,2,2018,CZ0624130,Moravský kras,Mariánská jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
47610358,10730323,Rhinolophus hipposideros,vrápenec malý,Káňa Vlastislav,24.02.2018,24.02.2018,5063532,Mariánská jeskyně,13,Letouni,CZ0624130: Moravský kras,100,0,5063532,100,6766a,2018-02-24,24,2,2018,CZ0624130,Moravský kras,Mariánská jeskyně,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
47610363,10730324,Rhinolophus hipposideros,vrápenec malý,Káňa Vlastislav,24.02.2018,24.02.2018,5063533,Nová Drátenická jeskyně,14,Letouni,CZ0624130: Moravský kras,100,0,5063533,100,6766a,2018-02-24,24,2,2018,CZ0624130,Moravský kras,Nová Drátenická jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
