.target_id;SITECODE;HABITAT_CODE;REGION_ID;PAIR;DATUM_OLD;DATUM_NEW;PAIR_PRIORITY
4;CZ0520519;9110;CZ0474;VMB1_VMB2;2003-07-22;2018-11-24;2
4;CZ0520519;9110;CZ3190;VMB1_VMB2;2005-10-03;2018-08-30;2
5;CZ0520519;9410;CZ0474;VMB1_VMB2;2005-10-03;2018-11-24;2
6;CZ0520519;91D0;CZ0474;VMB1_VMB2;2003-07-23;2018-11-24;2
10;CZ0214005;9170;CZ0181;VMB2_VMB0;2007-11-30;2024-05-14;1
10;CZ0214005;9170;CZ2545;VMB1_VMB2;2002-05-14;2019-07-10;2
11;CZ0214005;9180;CZ0181;VMB2_VMB0;2007-10-28;2024-04-05;1
12;CZ0214005;91E0;CZ0181;VMB2_VMB0;2007-11-30;2024-05-14;1
12;CZ0214005;91E0;CZ2545;VMB1_VMB2;2002-05-14;2019-07-10;2
15;CZ0534051;91E0;CZ0762;VMB2_VMB0;2008-07-17;2022-07-15;1
16;CZ0610175;9110;CZ0664;VMB1_VMB2;2002-06-03;2011-09-06;2
19;CZ0720013;91I0;CZ1077;VMB1_VMB2;2001-06-18;2012-06-06;2
19;CZ0720013;91I0;CZ1092;VMB1_VMB2;2001-06-18;2013-06-27;2
22;CZ0520028;9180;CZ0875;VMB1_VMB2;2001-08-11;2015-08-18;2
29;CZ0410404;9410;CZ3000;VMB1_VMB2;2002-09-20;2014-04-17;2
30;CZ0714082;9170;CZ0629;VMB2_VMB0;2008-08-05;2022-05-17;1
30;CZ0714082;9170;CZ0641;VMB1_VMB2;2001-07-08;2008-06-07;2
31;CZ0714082;91F0;CZ0629;VMB2_VMB0;2008-08-06;2022-05-17;1
31;CZ0714082;91F0;CZ0641;VMB2_VMB0;2008-06-06;2023-05-27;1
31;CZ0714082;91F0;CZ1667;VMB1_VMB2;2001-07-23;2012-09-01;2
31;CZ0714082;91F0;CZ1687;VMB1_VMB2;2004-08-12;2010-09-10;2
44;CZ0724089;9110;CZ0103;VMB1_VMB2;2003-11-19;2018-09-26;2
44;CZ0724089;9110;CZ0104;VMB1_VMB2;2004-07-25;2015-05-13;2
44;CZ0724089;9110;CZ0268;VMB1_VMB2;2003-10-28;2011-07-16;2
44;CZ0724089;9110;CZ0269;VMB2_VMB0;2007-08-28;2022-09-10;1
44;CZ0724089;9110;CZ0270;VMB2_VMB0;2007-10-18;2024-10-03;1
44;CZ0724089;9110;CZ0271;VMB1_VMB2;2003-09-21;2011-08-06;2
44;CZ0724089;9110;CZ0272;VMB1_VMB2;2005-10-20;2012-06-24;2
44;CZ0724089;9110;CZ0273;VMB1_VMB2;2005-10-20;2017-08-31;2
44;CZ0724089;9110;CZ0274;VMB2_VMB0;2010-07-01;2024-07-06;1
44;CZ0724089;9110;CZ0275;VMB1_VMB2;2001-10-23;2019-08-21;2
44;CZ0724089;9110;CZ0276;VMB2_VMB0;2010-09-30;2024-09-02;1
44;CZ0724089;9110;CZ0620;VMB1_VMB2;2003-10-17;2013-10-25;2
44;CZ0724089;9110;CZ0621;VMB2_VMB0;2008-08-26;2022-09-07;1
44;CZ0724089;9110;CZ0634;VMB2_VMB0;2017-05-17;2023-10-15;1
44;CZ0724089;9110;CZ1284;VMB1_VMB2;2003-10-26;2015-09-18;2
44;CZ0724089;9110;CZ1288;VMB1_VMB2;2003-07-28;2015-09-23;2
44;CZ0724089;9110;CZ1338;VMB1_VMB2;2003-06-15;2015-10-01;2
44;CZ0724089;9110;CZ1345;VMB1_VMB2;2002-05-16;2018-08-27;2
44;CZ0724089;9110;CZ1374;VMB1_VMB2;2001-10-29;2019-08-29;2
44;CZ0724089;9110;CZ1386;VMB1_VMB2;2001-10-04;2011-09-15;2
44;CZ0724089;9110;CZ1392;VMB1_VMB2;2002-07-28;2010-10-02;2
44;CZ0724089;9110;CZ1404;VMB1_VMB2;2001-06-28;2012-07-20;2
44;CZ0724089;9110;CZ1414;VMB1_VMB2;2004-07-25;2013-08-22;2
44;CZ0724089;9110;CZ1431;VMB1_VMB2;2001-10-22;2018-08-29;2
44;CZ0724089;9110;CZ1445;VMB1_VMB2;2003-06-20;2012-08-30;2
44;CZ0724089;9110;CZ1470;VMB1_VMB2;2003-10-06;2017-10-08;2
44;CZ0724089;9110;CZ1475;VMB1_VMB2;2002-10-01;2015-07-30;2
44;CZ0724089;9110;CZ1477;VMB1_VMB2;2003-07-05;2013-07-18;2
44;CZ0724089;9110;CZ1478;VMB1_VMB2;2003-10-02;2014-11-12;2
44;CZ0724089;9110;CZ1481;VMB1_VMB2;2003-09-20;2010-10-02;2
44;CZ0724089;9110;CZ1490;VMB1_VMB2;2003-06-20;2012-08-19;2
44;CZ0724089;9110;CZ1498;VMB1_VMB2;2002-08-27;2016-08-31;2
44;CZ0724089;9110;CZ1504;VMB2_VMB0;2017-09-18;2023-08-12;1
44;CZ0724089;9110;CZ1515;VMB1_VMB2;2002-10-25;2013-06-23;2
44;CZ0724089;9110;CZ1517;VMB1_VMB2;2003-07-05;2018-09-02;2
44;CZ0724089;9110;CZ1540;VMB1_VMB2;2003-09-21;2010-07-15;2
44;CZ0724089;9110;CZ1552;VMB1_VMB2;2002-09-19;2017-09-11;2
44;CZ0724089;9110;CZ1553;VMB1_VMB2;2003-11-06;2018-09-07;2
44;CZ0724089;9110;CZ1559;VMB1_VMB2;2002-10-23;2010-10-28;2
44;CZ0724089;9110;CZ1577;VMB1_VMB2;2003-08-27;2013-08-07;2
44;CZ0724089;9110;CZ1610;VMB1_VMB2;2003-08-28;2019-10-25;2
44;CZ0724089;9110;CZ1612;VMB1_VMB2;2003-09-20;2016-09-29;2
44;CZ0724089;9110;CZ1614;VMB1_VMB2;2003-09-14;2012-09-12;2
44;CZ0724089;9110;CZ1616;VMB1_VMB2;2003-09-19;2014-08-01;2
44;CZ0724089;9110;CZ1619;VMB1_VMB2;2004-09-14;2016-10-04;2
44;CZ0724089;9110;CZ1621;VMB1_VMB2;2003-10-31;2009-09-19;2
44;CZ0724089;9110;CZ1625;VMB1_VMB2;2003-10-31;2018-07-30;2
44;CZ0724089;9110;CZ1633;VMB1_VMB2;2004-09-14;2012-08-22;2
44;CZ0724089;9110;CZ1640;VMB1_VMB2;2003-11-06;2017-08-25;2
44;CZ0724089;9110;CZ1654;VMB1_VMB2;2003-07-26;2012-09-03;2
44;CZ0724089;9110;CZ1656;VMB1_VMB2;2005-07-20;2017-08-05;2
44;CZ0724089;9110;CZ1662;VMB1_VMB2;2003-11-18;2017-08-21;2
44;CZ0724089;9110;CZ1663;VMB1_VMB2;2003-11-18;2020-08-27;2
44;CZ0724089;9110;CZ1671;VMB1_VMB2;2004-09-27;2012-09-09;2
44;CZ0724089;9110;CZ1692;VMB1_VMB2;2003-11-19;2018-09-19;2
44;CZ0724089;9110;CZ1706;VMB1_VMB2;2004-09-14;2018-09-15;2
44;CZ0724089;9110;CZ1713;VMB1_VMB2;2003-08-06;2018-09-02;2
44;CZ0724089;9110;CZ1714;VMB1_VMB2;2003-11-19;2017-09-07;2
44;CZ0724089;9110;CZ1715;VMB1_VMB2;2003-11-19;2012-09-19;2
45;CZ0724089;9130;CZ0103;VMB1_VMB2;2001-08-28;2018-09-13;2
45;CZ0724089;9130;CZ0104;VMB1_VMB2;2002-10-03;2015-05-13;2
45;CZ0724089;9130;CZ0268;VMB1_VMB2;2005-09-25;2007-08-02;2
45;CZ0724089;9130;CZ0269;VMB2_VMB0;2007-08-26;2022-09-09;1
45;CZ0724089;9130;CZ0270;VMB2_VMB0;2007-09-05;2024-10-01;1
45;CZ0724089;9130;CZ0271;VMB1_VMB2;2003-09-21;2011-08-06;2
45;CZ0724089;9130;CZ0272;VMB1_VMB2;2002-07-10;2012-06-24;2
45;CZ0724089;9130;CZ0273;VMB1_VMB2;2002-10-01;2017-08-31;2
45;CZ0724089;9130;CZ0274;VMB2_VMB0;2010-07-05;2024-07-06;1
45;CZ0724089;9130;CZ0275;VMB1_VMB2;2005-08-25;2019-09-12;2
45;CZ0724089;9130;CZ0276;VMB2_VMB0;2010-10-15;2024-09-04;1
45;CZ0724089;9130;CZ0620;VMB1_VMB2;2002-10-03;2013-10-09;2
45;CZ0724089;9130;CZ0621;VMB2_VMB0;2008-08-26;2022-08-12;1
45;CZ0724089;9130;CZ0634;VMB2_VMB0;2008-09-09;2023-10-15;1
45;CZ0724089;9130;CZ1283;VMB1_VMB2;2003-08-26;2015-09-14;2
45;CZ0724089;9130;CZ1284;VMB1_VMB2;2003-10-26;2015-09-18;2
45;CZ0724089;9130;CZ1288;VMB1_VMB2;2003-07-28;2015-09-25;2
45;CZ0724089;9130;CZ1338;VMB1_VMB2;2003-08-26;2015-10-03;2
45;CZ0724089;9130;CZ1345;VMB1_VMB2;2003-08-26;2018-09-04;2
45;CZ0724089;9130;CZ1351;VMB1_VMB2;2003-08-04;2017-09-05;2
45;CZ0724089;9130;CZ1355;VMB1_VMB2;2003-08-12;2017-09-14;2
45;CZ0724089;9130;CZ1362;VMB1_VMB2;2003-05-31;2018-09-05;2
45;CZ0724089;9130;CZ1374;VMB1_VMB2;2002-09-19;2019-09-04;2
45;CZ0724089;9130;CZ1383;VMB1_VMB2;2003-06-05;2011-07-24;2
45;CZ0724089;9130;CZ1386;VMB1_VMB2;2005-10-18;2011-09-16;2
45;CZ0724089;9130;CZ1392;VMB1_VMB2;2002-07-31;2010-10-02;2
45;CZ0724089;9130;CZ1404;VMB1_VMB2;2002-07-31;2012-08-15;2
45;CZ0724089;9130;CZ1414;VMB1_VMB2;2002-10-03;2013-08-22;2
45;CZ0724089;9130;CZ1431;VMB1_VMB2;2003-06-12;2018-08-29;2
45;CZ0724089;9130;CZ1439;VMB1_VMB2;2003-04-26;2016-08-06;2
45;CZ0724089;9130;CZ1445;VMB1_VMB2;2003-06-20;2012-08-10;2
45;CZ0724089;9130;CZ1470;VMB1_VMB2;2003-10-06;2017-10-08;2
45;CZ0724089;9130;CZ1475;VMB1_VMB2;2002-07-22;2015-09-18;2
45;CZ0724089;9130;CZ1477;VMB1_VMB2;2003-07-05;2013-07-18;2
45;CZ0724089;9130;CZ1478;VMB1_VMB2;2003-07-24;2014-11-06;2
45;CZ0724089;9130;CZ1481;VMB1_VMB2;2003-09-20;2014-07-22;2
45;CZ0724089;9130;CZ1490;VMB1_VMB2;2003-06-20;2012-08-19;2
45;CZ0724089;9130;CZ1498;VMB1_VMB2;2001-07-28;2016-09-07;2
45;CZ0724089;9130;CZ1504;VMB2_VMB0;2010-07-13;2023-08-12;1
45;CZ0724089;9130;CZ1515;VMB1_VMB2;2003-07-05;2013-07-04;2
45;CZ0724089;9130;CZ1517;VMB1_VMB2;2003-07-05;2018-07-13;2
45;CZ0724089;9130;CZ1531;VMB1_VMB2;2001-07-20;2009-06-20;2
45;CZ0724089;9130;CZ1540;VMB1_VMB2;2003-09-21;2010-07-12;2
45;CZ0724089;9130;CZ1552;VMB1_VMB2;2002-09-17;2017-09-11;2
45;CZ0724089;9130;CZ1559;VMB1_VMB2;2002-10-23;2010-10-28;2
45;CZ0724089;9130;CZ1564;VMB1_VMB2;2003-06-19;2017-07-01;2
45;CZ0724089;9130;CZ1577;VMB1_VMB2;2003-08-27;2013-08-07;2
45;CZ0724089;9130;CZ1610;VMB1_VMB2;2002-10-09;2019-10-25;2
45;CZ0724089;9130;CZ1612;VMB1_VMB2;2003-08-01;2016-09-27;2
45;CZ0724089;9130;CZ1614;VMB1_VMB2;2003-10-21;2012-09-12;2
45;CZ0724089;9130;CZ1616;VMB1_VMB2;2003-10-21;2014-08-01;2
45;CZ0724089;9130;CZ1619;VMB1_VMB2;2003-08-01;2016-10-04;2
45;CZ0724089;9130;CZ1621;VMB1_VMB2;2003-10-29;2009-09-19;2
45;CZ0724089;9130;CZ1625;VMB1_VMB2;2003-10-30;2018-07-02;2
45;CZ0724089;9130;CZ1633;VMB1_VMB2;2005-07-14;2012-08-22;2
45;CZ0724089;9130;CZ1640;VMB1_VMB2;2003-05-01;2017-08-25;2
45;CZ0724089;9130;CZ1654;VMB1_VMB2;2003-10-20;2012-09-17;2
45;CZ0724089;9130;CZ1656;VMB1_VMB2;2003-06-22;2017-08-05;2
45;CZ0724089;9130;CZ1662;VMB1_VMB2;2003-11-18;2017-08-21;2
45;CZ0724089;9130;CZ1663;VMB1_VMB2;2003-11-17;2020-08-27;2
45;CZ0724089;9130;CZ1671;VMB1_VMB2;2004-09-27;2012-09-09;2
45;CZ0724089;9130;CZ1692;VMB1_VMB2;2003-11-19;2018-09-19;2
45;CZ0724089;9130;CZ1706;VMB1_VMB2;2003-11-10;2018-09-15;2
45;CZ0724089;9130;CZ1715;VMB1_VMB2;2003-11-19;2012-09-19;2
45;CZ0724089;9130;CZ1806;VMB1_VMB2;2001-08-29;2012-09-09;2
46;CZ0724089;9140;CZ0273;VMB1_VMB2;2002-05-22;2017-08-31;2
46;CZ0724089;9140;CZ0620;VMB1_VMB2;2002-10-04;2013-10-09;2
46;CZ0724089;9140;CZ0621;VMB2_VMB0;2008-06-17;2022-04-20;1
46;CZ0724089;9140;CZ0634;VMB1_VMB2;2002-12-02;2008-09-10;2
46;CZ0724089;9140;CZ1351;VMB1_VMB2;2002-07-02;2017-06-03;2
46;CZ0724089;9140;CZ1386;VMB1_VMB2;2001-09-25;2011-09-16;2
46;CZ0724089;9140;CZ1392;VMB1_VMB2;2002-07-27;2010-09-23;2
46;CZ0724089;9140;CZ1404;VMB1_VMB2;2002-07-20;2012-08-30;2
46;CZ0724089;9140;CZ1553;VMB1_VMB2;2003-06-19;2018-09-07;2
46;CZ0724089;9140;CZ1577;VMB1_VMB2;2003-08-27;2013-07-11;2
46;CZ0724089;9140;CZ1610;VMB1_VMB2;2002-10-09;2019-10-14;2
46;CZ0724089;9140;CZ1619;VMB1_VMB2;2003-02-23;2016-10-02;2
46;CZ0724089;9140;CZ1621;VMB1_VMB2;2001-09-30;2009-09-19;2
46;CZ0724089;9140;CZ1625;VMB1_VMB2;2003-08-27;2018-07-05;2
46;CZ0724089;9140;CZ1662;VMB1_VMB2;2003-11-16;2017-08-16;2
46;CZ0724089;9140;CZ1671;VMB1_VMB2;2001-06-30;2012-09-09;2
47;CZ0724089;9170;CZ0103;VMB1_VMB2;2003-10-28;2018-09-21;2
47;CZ0724089;9170;CZ0268;VMB1_VMB2;2005-09-25;2007-08-05;2
47;CZ0724089;9170;CZ0269;VMB2_VMB0;2007-08-12;2022-09-10;1
47;CZ0724089;9170;CZ0271;VMB1_VMB2;2002-08-06;2011-08-06;2
47;CZ0724089;9170;CZ0272;VMB1_VMB2;2005-10-20;2012-06-23;2
47;CZ0724089;9170;CZ0275;VMB1_VMB2;2002-11-21;2019-09-12;2
47;CZ0724089;9170;CZ0276;VMB2_VMB0;2010-06-10;2024-08-10;1
47;CZ0724089;9170;CZ0669;VMB1_VMB2;2003-10-28;2008-07-30;2
47;CZ0724089;9170;CZ1283;VMB1_VMB2;2003-06-30;2015-09-13;2
47;CZ0724089;9170;CZ1284;VMB1_VMB2;2003-07-01;2015-09-18;2
47;CZ0724089;9170;CZ1288;VMB1_VMB2;2003-08-10;2015-09-25;2
47;CZ0724089;9170;CZ1338;VMB1_VMB2;2003-08-10;2015-10-02;2
47;CZ0724089;9170;CZ1345;VMB1_VMB2;2003-06-08;2018-08-27;2
47;CZ0724089;9170;CZ1351;VMB1_VMB2;2003-06-06;2017-09-05;2
47;CZ0724089;9170;CZ1355;VMB1_VMB2;2003-08-12;2018-09-12;2
47;CZ0724089;9170;CZ1362;VMB1_VMB2;2003-06-14;2018-09-03;2
47;CZ0724089;9170;CZ1374;VMB1_VMB2;2002-08-15;2019-08-27;2
47;CZ0724089;9170;CZ1383;VMB1_VMB2;2003-06-07;2011-07-24;2
47;CZ0724089;9170;CZ1431;VMB1_VMB2;2003-06-15;2017-08-31;2
47;CZ0724089;9170;CZ1439;VMB1_VMB2;2002-10-05;2016-07-04;2
47;CZ0724089;9170;CZ1481;VMB1_VMB2;2003-08-06;2010-09-29;2
47;CZ0724089;9170;CZ1504;VMB2_VMB0;2010-07-14;2023-08-12;1
47;CZ0724089;9170;CZ1540;VMB1_VMB2;2003-06-16;2010-07-15;2
47;CZ0724089;9170;CZ1559;VMB1_VMB2;2005-07-19;2010-10-28;2
47;CZ0724089;9170;CZ1564;VMB1_VMB2;2003-06-19;2017-07-01;2
47;CZ0724089;9170;CZ1614;VMB1_VMB2;2004-08-08;2012-09-12;2
47;CZ0724089;9170;CZ1616;VMB1_VMB2;2005-10-20;2014-08-16;2
47;CZ0724089;9170;CZ1654;VMB1_VMB2;2005-10-20;2012-07-28;2
47;CZ0724089;9170;CZ1656;VMB1_VMB2;2003-06-22;2017-08-08;2
47;CZ0724089;9170;CZ1663;VMB1_VMB2;2003-11-18;2020-06-27;2
47;CZ0724089;9170;CZ1671;VMB1_VMB2;2003-08-17;2012-09-07;2
47;CZ0724089;9170;CZ1706;VMB1_VMB2;2003-11-19;2018-09-15;2
47;CZ0724089;9170;CZ1714;VMB1_VMB2;2003-11-19;2017-08-25;2
47;CZ0724089;9170;CZ1715;VMB1_VMB2;2003-11-19;2012-09-18;2
47;CZ0724089;9170;CZ1806;VMB1_VMB2;2005-09-24;2012-09-09;2
48;CZ0724089;9180;CZ0103;VMB1_VMB2;2003-11-19;2018-09-20;2
48;CZ0724089;9180;CZ0268;VMB1_VMB2;2002-05-08;2011-07-09;2
48;CZ0724089;9180;CZ0269;VMB2_VMB0;2007-08-30;2022-09-10;1
48;CZ0724089;9180;CZ0270;VMB2_VMB0;2007-09-03;2024-10-03;1
48;CZ0724089;9180;CZ0271;VMB1_VMB2;2002-05-31;2011-08-06;2
48;CZ0724089;9180;CZ0272;VMB1_VMB2;2002-06-10;2012-06-23;2
48;CZ0724089;9180;CZ0273;VMB1_VMB2;2002-10-01;2017-08-31;2
48;CZ0724089;9180;CZ0274;VMB2_VMB0;2010-07-02;2024-07-04;1
48;CZ0724089;9180;CZ0275;VMB1_VMB2;2001-10-30;2019-09-12;2
48;CZ0724089;9180;CZ0276;VMB2_VMB0;2010-09-29;2024-09-04;1
48;CZ0724089;9180;CZ0620;VMB1_VMB2;2002-10-04;2013-09-12;2
48;CZ0724089;9180;CZ0621;VMB2_VMB0;2008-07-09;2022-07-21;1
48;CZ0724089;9180;CZ0634;VMB2_VMB0;2018-06-18;2023-10-15;1
48;CZ0724089;9180;CZ1284;VMB1_VMB2;2002-08-09;2015-09-15;2
48;CZ0724089;9180;CZ1288;VMB1_VMB2;2003-07-28;2015-09-24;2
48;CZ0724089;9180;CZ1338;VMB1_VMB2;2002-08-16;2015-10-02;2
48;CZ0724089;9180;CZ1345;VMB1_VMB2;2003-08-26;2018-09-04;2
48;CZ0724089;9180;CZ1351;VMB1_VMB2;2002-08-16;2017-07-20;2
48;CZ0724089;9180;CZ1362;VMB1_VMB2;2002-09-19;2018-09-05;2
48;CZ0724089;9180;CZ1374;VMB1_VMB2;2002-09-19;2019-09-04;2
48;CZ0724089;9180;CZ1386;VMB1_VMB2;2001-09-26;2011-09-15;2
48;CZ0724089;9180;CZ1392;VMB1_VMB2;2002-07-30;2010-09-23;2
48;CZ0724089;9180;CZ1404;VMB1_VMB2;2002-07-23;2012-08-30;2
48;CZ0724089;9180;CZ1431;VMB1_VMB2;2001-10-22;2017-08-30;2
48;CZ0724089;9180;CZ1445;VMB1_VMB2;2003-06-20;2012-06-14;2
48;CZ0724089;9180;CZ1477;VMB1_VMB2;2003-02-25;2013-07-18;2
48;CZ0724089;9180;CZ1478;VMB1_VMB2;2003-07-31;2014-06-12;2
48;CZ0724089;9180;CZ1481;VMB1_VMB2;2002-07-10;2010-09-23;2
48;CZ0724089;9180;CZ1490;VMB1_VMB2;2001-10-16;2012-07-24;2
48;CZ0724089;9180;CZ1504;VMB2_VMB0;2010-06-13;2023-07-20;1
48;CZ0724089;9180;CZ1517;VMB1_VMB2;2002-10-30;2016-09-16;2
48;CZ0724089;9180;CZ1552;VMB1_VMB2;2002-09-19;2017-08-28;2
48;CZ0724089;9180;CZ1559;VMB1_VMB2;2002-10-23;2010-10-28;2
48;CZ0724089;9180;CZ1577;VMB1_VMB2;2003-08-27;2013-08-07;2
48;CZ0724089;9180;CZ1610;VMB1_VMB2;2003-08-27;2019-10-25;2
48;CZ0724089;9180;CZ1612;VMB1_VMB2;2003-08-01;2016-09-26;2
48;CZ0724089;9180;CZ1614;VMB1_VMB2;2003-07-26;2012-09-12;2
48;CZ0724089;9180;CZ1616;VMB1_VMB2;2001-05-17;2014-08-01;2
48;CZ0724089;9180;CZ1619;VMB1_VMB2;2004-09-14;2016-10-04;2
48;CZ0724089;9180;CZ1621;VMB1_VMB2;2003-08-15;2009-09-19;2
48;CZ0724089;9180;CZ1625;VMB1_VMB2;2003-08-30;2018-07-08;2
48;CZ0724089;9180;CZ1633;VMB1_VMB2;2003-10-28;2012-08-22;2
48;CZ0724089;9180;CZ1640;VMB1_VMB2;2002-11-28;2017-08-23;2
48;CZ0724089;9180;CZ1654;VMB1_VMB2;2003-07-26;2012-09-03;2
48;CZ0724089;9180;CZ1656;VMB1_VMB2;2003-06-22;2017-08-08;2
48;CZ0724089;9180;CZ1662;VMB1_VMB2;2003-11-18;2017-08-21;2
48;CZ0724089;9180;CZ1663;VMB1_VMB2;2003-11-18;2020-08-27;2
48;CZ0724089;9180;CZ1671;VMB1_VMB2;2004-09-27;2012-09-09;2
48;CZ0724089;9180;CZ1692;VMB1_VMB2;2003-11-19;2018-09-19;2
48;CZ0724089;9180;CZ1706;VMB1_VMB2;2003-11-19;2018-09-15;2
48;CZ0724089;9180;CZ1713;VMB1_VMB2;2003-08-06;2018-09-01;2
48;CZ0724089;9180;CZ1714;VMB1_VMB2;2003-11-19;2017-09-07;2
48;CZ0724089;9180;CZ1715;VMB1_VMB2;2003-11-19;2012-09-19;2
49;CZ0724089;9410;CZ0273;VMB1_VMB2;2002-05-22;2017-08-31;2
49;CZ0724089;9410;CZ0620;VMB1_VMB2;2003-10-17;2013-10-15;2
49;CZ0724089;9410;CZ0621;VMB2_VMB0;2008-08-19;2022-09-07;1
49;CZ0724089;9410;CZ0634;VMB2_VMB0;2008-09-05;2023-09-26;1
49;CZ0724089;9410;CZ1475;VMB1_VMB2;2002-06-12;2015-07-30;2
49;CZ0724089;9410;CZ1477;VMB1_VMB2;2003-07-05;2013-07-18;2
49;CZ0724089;9410;CZ1498;VMB1_VMB2;2002-08-27;2017-05-17;2
49;CZ0724089;9410;CZ1515;VMB1_VMB2;2003-07-05;2013-06-23;2
49;CZ0724089;9410;CZ1553;VMB1_VMB2;2003-10-12;2018-09-07;2
49;CZ0724089;9410;CZ1559;VMB1_VMB2;2002-05-22;2010-10-03;2
49;CZ0724089;9410;CZ1577;VMB1_VMB2;2003-08-27;2013-08-07;2
49;CZ0724089;9410;CZ1610;VMB1_VMB2;2002-10-04;2019-10-08;2
49;CZ0724089;9410;CZ1612;VMB1_VMB2;2003-08-01;2016-09-26;2
49;CZ0724089;9410;CZ1619;VMB1_VMB2;2004-01-14;2016-10-04;2
49;CZ0724089;9410;CZ1621;VMB1_VMB2;2003-10-17;2009-09-19;2
49;CZ0724089;9410;CZ1625;VMB1_VMB2;2003-10-17;2018-06-12;2
49;CZ0724089;9410;CZ1633;VMB1_VMB2;2003-10-28;2012-08-19;2
49;CZ0724089;9410;CZ1640;VMB1_VMB2;2003-11-06;2017-08-22;2
49;CZ0724089;9410;CZ1662;VMB1_VMB2;2003-11-18;2017-08-16;2
49;CZ0724089;9410;CZ1663;VMB1_VMB2;2003-11-17;2020-08-26;2
50;CZ0724089;91E0;CZ0103;VMB1_VMB2;2003-10-28;2018-09-21;2
50;CZ0724089;91E0;CZ0104;VMB1_VMB2;2001-09-14;2014-09-09;2
50;CZ0724089;91E0;CZ0268;VMB1_VMB2;2005-09-25;2007-10-07;2
50;CZ0724089;91E0;CZ0269;VMB2_VMB0;2007-08-31;2022-09-10;1
50;CZ0724089;91E0;CZ0270;VMB2_VMB0;2007-09-06;2024-10-01;1
50;CZ0724089;91E0;CZ0271;VMB1_VMB2;2002-05-08;2011-08-06;2
50;CZ0724089;91E0;CZ0272;VMB1_VMB2;2002-07-10;2012-06-16;2
50;CZ0724089;91E0;CZ0273;VMB1_VMB2;2005-10-20;2017-08-18;2
50;CZ0724089;91E0;CZ0274;VMB2_VMB0;2010-07-05;2024-07-06;1
50;CZ0724089;91E0;CZ0275;VMB1_VMB2;2001-10-23;2019-08-21;2
50;CZ0724089;91E0;CZ0276;VMB2_VMB0;2010-09-30;2024-09-04;1
50;CZ0724089;91E0;CZ0620;VMB1_VMB2;2002-09-12;2013-10-09;2
50;CZ0724089;91E0;CZ0621;VMB2_VMB0;2008-08-26;2022-09-07;1
50;CZ0724089;91E0;CZ0634;VMB2_VMB0;2008-09-06;2023-10-14;1
50;CZ0724089;91E0;CZ0635;VMB1_VMB2;2002-08-27;2015-06-01;2
50;CZ0724089;91E0;CZ1283;VMB1_VMB2;2002-12-31;2015-09-14;2
50;CZ0724089;91E0;CZ1284;VMB1_VMB2;2003-07-23;2015-09-15;2
50;CZ0724089;91E0;CZ1288;VMB1_VMB2;2003-06-17;2015-09-22;2
50;CZ0724089;91E0;CZ1338;VMB1_VMB2;2002-08-16;2015-10-01;2
50;CZ0724089;91E0;CZ1345;VMB1_VMB2;2002-09-19;2018-09-03;2
50;CZ0724089;91E0;CZ1351;VMB1_VMB2;2002-08-30;2017-09-05;2
50;CZ0724089;91E0;CZ1355;VMB1_VMB2;2002-08-23;2017-09-11;2
50;CZ0724089;91E0;CZ1362;VMB1_VMB2;2002-09-18;2018-09-03;2
50;CZ0724089;91E0;CZ1374;VMB1_VMB2;2002-12-31;2019-09-04;2
50;CZ0724089;91E0;CZ1383;VMB1_VMB2;2002-10-05;2011-06-22;2
50;CZ0724089;91E0;CZ1386;VMB1_VMB2;2001-09-26;2011-09-16;2
50;CZ0724089;91E0;CZ1392;VMB1_VMB2;2002-07-28;2010-10-02;2
50;CZ0724089;91E0;CZ1404;VMB1_VMB2;2002-07-23;2012-10-04;2
50;CZ0724089;91E0;CZ1414;VMB1_VMB2;2001-09-14;2013-08-22;2
50;CZ0724089;91E0;CZ1431;VMB1_VMB2;2001-08-20;2017-08-31;2
50;CZ0724089;91E0;CZ1439;VMB1_VMB2;2002-10-05;2016-07-05;2
50;CZ0724089;91E0;CZ1445;VMB1_VMB2;2002-08-27;2012-08-06;2
50;CZ0724089;91E0;CZ1470;VMB1_VMB2;2002-09-10;2017-06-25;2
50;CZ0724089;91E0;CZ1475;VMB1_VMB2;2002-06-12;2015-09-18;2
50;CZ0724089;91E0;CZ1477;VMB1_VMB2;2003-07-05;2013-07-18;2
50;CZ0724089;91E0;CZ1478;VMB1_VMB2;2003-07-24;2014-10-29;2
50;CZ0724089;91E0;CZ1481;VMB1_VMB2;2002-08-01;2010-09-30;2
50;CZ0724089;91E0;CZ1490;VMB1_VMB2;2001-07-29;2012-08-19;2
50;CZ0724089;91E0;CZ1498;VMB1_VMB2;2002-08-27;2017-05-17;2
50;CZ0724089;91E0;CZ1504;VMB2_VMB0;2010-07-13;2023-08-12;1
50;CZ0724089;91E0;CZ1515;VMB1_VMB2;2003-07-05;2013-06-23;2
50;CZ0724089;91E0;CZ1517;VMB1_VMB2;2003-10-12;2018-09-02;2
50;CZ0724089;91E0;CZ1531;VMB1_VMB2;2002-07-12;2009-06-25;2
50;CZ0724089;91E0;CZ1540;VMB1_VMB2;2003-05-08;2010-07-12;2
50;CZ0724089;91E0;CZ1552;VMB1_VMB2;2002-09-20;2017-09-06;2
50;CZ0724089;91E0;CZ1553;VMB1_VMB2;2003-10-12;2018-09-07;2
