"SITECODE";"NAZEV";"HABITAT_CODE";"DATE_MIN";"DATE_MAX";"PAR_NAZEV";"PAR_HODNOTA";"ROK_HODNOCENI"
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"INVASIVE_LIST";"Scolopax rusticola, Carex cespitosa, Crepis mollis, Crepis mollis subsp. succisifolia, Epilobium palustre, Trollius altissimus, Coenonympha arcania, Cyaniris semiargus, Erebia medusa, Eumedonia eumedon, Glaucopsyche alexis, Carex disticha, Crex crex, Calla palustris, Bufo bufo, Carex diandra, Cervus nippon, Procyon lotor, Pyrus pyraster, Ardea cinerea, Lanius collurio, Rana temporaria, Carex appropinquata, Dactylorhiza majalis, Dactylorhiza majalis subsp. majalis, Polyommatus amandus, Vipera berus, Cotoneaster integerrimus, Natrix natrix, Saxicola rubicola, Corvus corone, Dama dama, Picus canus, Iris sibirica, Trifolium spadiceum, Cottus gobio, Cupido minimus, Melitaea athalia, Tyria jacobaeae, Boloria euphrosyne, Pernis apivorus, Pelophylax lessonae, Bombina bombina, Circus aeruginosus, Coenagrion hastulatum, Coenagrion lunulatum, Grus grus, Gryllus campestris, Jynx torquilla, Lestes dryas, Leucojum vernum, Lissotriton vulgaris, Lullula arborea, Lutra lutra, Milvus milvus, Pelophylax esculentus, Pelophylax esculentus s. l., Plebejus argus, Ranunculus aquatilis, Sylvia nisoria, Sympecma paedisca, Triturus cristatus, Cardamine dentata, Alcedo atthis, Potamogeton lucens, Galium wirtgenii, Perdix perdix, Delichon urbicum, Potamogeton acutifolius, Accipiter nisus, Lepus europaeus, Phyteuma orbiculare, Populus nigra, Aquilegia vulgaris, Chrysosplenium oppositifolium, Ciconia nigra, Mustela putorius, Limenitis camilla, Limenitis populi, Orchis mascula, Polyommatus daphnis, Verbascum lychnitis subsp. moenchii, Zygaena ephialtes, Neottia nidus-avis, Anguis fragilis, Vulpia myuros, Centaurea montana, Ichthyosaura alpestris, Phengaris nausithous, Hirundo rustica, Zootoca vivipara, Malus sylvestris, Falco subbuteo, Salix daphnoides, Zamenis longissimus, Lacerta agilis, Nucifraga caryocatactes, Veronica hederifolia, Oenanthe oenanthe, Ricciocarpos natans, Coturnix coturnix, Emberiza calandra, Dryobates minor, Lycaena virgaureae, Salamandra salamandra, Satyrium w-album, Arctia plantaginis, Phengaris arion, Satyrium pruni, Potamogeton alpinus, Erebia ligea, Carex davalliana, Comarum palustre, Gallinago gallinago, Lycaena alciphron, Accipiter gentilis, Galanthus nivalis, Platanthera chlorantha, Haliaeetus albicilla, Lyrurus tetrix, Salix pentandra, Podiceps cristatus, Morchella esculenta, Carpodacus erythrinus, Phoxinus phoxinus, Glaucidium passerinum, Dendrocoptes medius, Sciurus vulgaris, Tringa ochropus, Myotis alcathoe, Myotis myotis, Orchis pallens, Plecotus austriacus, Lathyrus nissolia, Melampyrum arvense, Thesium bavarum, Scrophularia umbrosa, Columba oenas, Ficedula albicollis, Melitaea diamina, Polystichum aculeatum, Aegolius funereus, Poa remota, Bubo bubo, Ciconia ciconia, Upupa epops, Arum maculatum, Ficedula hypoleuca, Juniperus communis, Lynx lynx, Coronella austriaca, Circus cyaneus, Serratula tinctoria, Anthus pratensis, Botaurus stellaris, Cygnus olor, Lysimachia thyrsiflora, Mareca strepera, Tachybaptus ruficollis, Vanellus vanellus";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"EXPANSIVE_LIST";"Alnus glutinosa, Acer pseudoplatanus, Picea abies, Urtica dioica, Alopecurus pratensis, Filipendula ulmaria, Phalaris arundinacea, Aegopodium podagraria, Fraxinus excelsior, Lysimachia vulgaris, Crataegus sp., Dactylis glomerata, Prunus spinosa, Deschampsia cespitosa, Salix alba, Salix caprea, Salix cinerea, Anthriscus sylvestris, Salix euxina, Populus tremula, Acer platanoides, Betula pendula, Fagus sylvatica, Carex brizoides, Sambucus nigra, Scirpus sylvaticus, Rubus idaeus, Calamagrostis canescens, Calamagrostis villosa, Cirsium oleraceum, Phragmites australis, Carpinus betulus, Petasites hybridus";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"MINIMIAREAL";"96.771";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"MINIMIAREAL_JADRA";"263";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"MINIMIAREAL_HODNOTA";"0.001";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"MOZAIKA_VNEJSI";"80.035";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"MOZAIKA_VNITRNI";"96.305";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"MOZAIKA_FIN";"80.035";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"VYPLNENOST_MOZAIKA";"1";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"PERC_SPAT";"98.815";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"ROZLOHA_HOLINY";"5.686";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"POCET_SEGMENTU_PASEKY";"86";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"SITECODE_TARGET";"CZ0414127";2026
"CZ0414127";"Hradištì";"91E0";2001-05-01;2024-06-18;"HABITAT_CODE_TARGET";"91E0";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;".target_id";"13";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"ROZLOHA";"356.992";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"KVALITA";"2.333";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"TYPICKE_DRUHY";"2.43";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"REPRE";"1.321";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"REPRE_SDF";"2.758";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"CONSERVATION";"2.096";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"DEGREE_OF_CONSERVATION";"83.123";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"MRTVE_DREVO";"0.715";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"KALAMITA_POLOM";"0";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"RELATIVE_AREA_PERC";"5.211";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"SITE_AREA_PERC";"1.077";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"GOOD_DOC_AREA_HA";"296.742";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"W_AREA_HA";"10.899";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"W_AREA_PERC";"3.053";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"PASEKY_AREA_HA";"24.205";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"PASEKY_AREA_PERC";"6.78";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"DEGRAD_AREA_HA";"35.105";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"DEGRAD_AREA_PERC";"9.833";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"PERC_0";"0";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"PERC_1";"0";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"PERC_2";"93.22";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"RED_LIST";"10";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"INVASIVE";"56.363";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"EXPANSIVE";"16.701";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"RED_LIST_SPECIES";"Corvus corone, Vicia pisiformis, Dendrocoptes medius, Sorbus danubialis, Cervus nippon, Ciconia nigra, Juniperus communis, Cotoneaster integerrimus, Emberiza calandra, Juniperus communis var. communis, Sorbus aria, Accipiter gentilis, Lathyrus nissolia, Lanius collurio, Melitaea athalia, Lullula arborea, Accipiter nisus, Serratula tinctoria, Picus canus, Sciurus vulgaris, Branchipus schaefferi, Lepus europaeus, Lacerta agilis, Pyrus pyraster, Dama dama, Nucifraga caryocatactes, Bupleurum longifolium, Anthemis tinctoria, Pernis apivorus, Cephalanthera damasonium, Anguis fragilis, Falco subbuteo, Cerastium brachypetalum, Columba oenas, Cirsium acaulon, Ficedula parva, Procyon lotor, Potentilla alba, Platanthera chlorantha, Trifolium striatum, Clanga pomarina";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"INVASIVE_LIST";"Ciconia nigra, Cotoneaster integerrimus, Sorbus danubialis, Falco subbuteo, Pyrus pyraster, Vicia pisiformis, Anthemis tinctoria, Pernis apivorus, Clanga pomarina, Accipiter gentilis, Accipiter nisus, Anguis fragilis, Cervus nippon, Corvus corone, Dama dama, Dendrocoptes medius, Emberiza calandra, Lacerta agilis, Lanius collurio, Melitaea athalia, Nucifraga caryocatactes, Picus canus, Procyon lotor, Sciurus vulgaris, Sorbus aria, Platanthera chlorantha, Potentilla alba, Serratula tinctoria, Juniperus communis, Juniperus communis var. communis, Cirsium acaulon, Bupleurum longifolium, Columba oenas, Cephalanthera damasonium, Lullula arborea, Branchipus schaefferi, Lathyrus nissolia, Lepus europaeus, Cerastium brachypetalum, Trifolium striatum, Ficedula parva";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"EXPANSIVE_LIST";"Acer campestre, Fraxinus excelsior, Populus tremula, Pinus sylvestris";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"MINIMIAREAL";"90.167";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"MINIMIAREAL_JADRA";"35";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"MINIMIAREAL_HODNOTA";"0.002";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"MOZAIKA_VNEJSI";"67.441";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"MOZAIKA_VNITRNI";"99.006";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"MOZAIKA_FIN";"67.441";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"VYPLNENOST_MOZAIKA";"1";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"PERC_SPAT";"93.22";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"ROZLOHA_HOLINY";"11.203";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"POCET_SEGMENTU_PASEKY";"44";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"SITECODE_TARGET";"CZ0414127";2026
"CZ0414127";"Hradištì";"91I0";2001-09-12;2023-07-11;"HABITAT_CODE_TARGET";"91I0";2026
